source,target,attributes
Q_1288,IDA_17B,{'type': 'MATCHES'}
Q_1288,EPF_12,{'type': 'MATCHES'}
Q_1288,ESI_72,{'type': 'MATCHES'}
Q_1288,ISM_12,{'type': 'MATCHES'}
Q_1288,ISM_17,{'type': 'MATCHES'}
Q_1288,MTW_24,{'type': 'MATCHES'}
Q_1288,MTW_25,{'type': 'MATCHES'}
Q_1288,MTW_26,{'type': 'MATCHES'}
Q_1288,MTW_27,{'type': 'MATCHES'}
Q_1288,MTW_28,{'type': 'MATCHES'}
Q_1288,MTW_40,{'type': 'MATCHES'}
Q_1288,IRC_56,{'type': 'MATCHES'}
Q_1288,WAGE_C_4,{'type': 'MATCHES'}
Q_1288,WAGE_C_5,{'type': 'MATCHES'}
Q_1288,WAGE_C_6,{'type': 'MATCHES'}
Q_1288,WAGE_C_7,{'type': 'MATCHES'}
Q_1288,WAGE_C_8,{'type': 'MATCHES'}
Q_1288,WAGE_C_10,{'type': 'MATCHES'}
Q_1288,WAGE_C_11,{'type': 'MATCHES'}
Q_1288,WAGE_C_12,{'type': 'MATCHES'}
Q_1288,WAGE_C_14,{'type': 'MATCHES'}
Q_1288,WAGE_C_15,{'type': 'MATCHES'}
Q_1288,WAGE_C_17,{'type': 'MATCHES'}
Q_1288,WAGE_C_18,{'type': 'MATCHES'}
Q_1288,WAGE_C_69,{'type': 'MATCHES'}
Q_1288,WAGE_C_2018,{'type': 'MATCHES'}
Q_1288,BONUS_RULES_4,{'type': 'MATCHES'}
Q_1288,EC_RULES_3,{'type': 'MATCHES'}
Q_1288,EC_RULES_55,{'type': 'MATCHES'}
Q_1288,EC_RULES_62,{'type': 'MATCHES'}
Q_1288,EC_RULES_63,{'type': 'MATCHES'}
Q_1288,EC_RULES_68,{'type': 'MATCHES'}
Q_1288,EC_RULES_69,{'type': 'MATCHES'}
Q_1288,EC_RULES_70,{'type': 'MATCHES'}
Q_1288,ICA_73,{'type': 'MATCHES'}
Q_1288,RPSR_237E,{'type': 'MATCHES'}
Q_1288,MEPS_13,{'type': 'MATCHES'}
Q_1288,MEPS_17,{'type': 'MATCHES'}
Q_1288,MEPS_21,{'type': 'MATCHES'}
Q_1288,MEPS_28,{'type': 'MATCHES'}
Q_1288,MEPS_34,{'type': 'MATCHES'}
Q_1288,DPDP_20,{'type': 'MATCHES'}
Q_1288,INC_T_192,{'type': 'MATCHES'}
Q_1288,FIN_A_185,{'type': 'MATCHES'}
Q_1288,BTC_64,{'type': 'MATCHES'}
Q_1288,BTC_65,{'type': 'MATCHES'}
Q_1288,BTC_117,{'type': 'MATCHES'}
Q_1288,BTC_150,{'type': 'MATCHES'}
Q_1288,BTC_152,{'type': 'MATCHES'}
Q_1288,BTC_160,{'type': 'MATCHES'}
Q_1288,BTC_164,{'type': 'MATCHES'}
Q_1288,BTC_180,{'type': 'MATCHES'}
Q_1288,BTC_248,{'type': 'MATCHES'}
Q_1288,BTC_249,{'type': 'MATCHES'}
Q_1288,BTC_250,{'type': 'MATCHES'}
Q_1288,BTC_252,{'type': 'MATCHES'}
Q_1288,BTC_303,{'type': 'MATCHES'}
Q_1288,DSEA_18,{'type': 'MATCHES'}
Q_1288,DSEA_19,{'type': 'MATCHES'}
Q_1288,DSEA_20,{'type': 'MATCHES'}
Q_1288,DSEA_21,{'type': 'MATCHES'}
Q_1288,DSEA_23,{'type': 'MATCHES'}
Q_1288,DSEA_49,{'type': 'MATCHES'}
Q_1288,DSEA_1955,{'type': 'MATCHES'}
Q_1288,DSEA_147,{'type': 'MATCHES'}
Q_1288,KSEA_5C,{'type': 'MATCHES'}
Q_1288,KSEA_16,{'type': 'MATCHES'}
Q_1288,KSEA_17,{'type': 'MATCHES'}
Q_1288,KSEA_18,{'type': 'MATCHES'}
Q_1288,KSEA_3,{'type': 'MATCHES'}
Q_1288,KSEA_4,{'type': 'MATCHES'}
Q_1289,dispute_resolution,{'type': 'RELATES_TO'}
Q_1289,labour_court,{'type': 'RELATES_TO'}
Q_1289,IDA_12,{'type': 'MATCHES'}
Q_1289,IRC_41,{'type': 'MATCHES'}
Q_1289,IRC_42,{'type': 'MATCHES'}
Q_1289,IRC_43,{'type': 'MATCHES'}
Q_1289,IRC_49,{'type': 'MATCHES'}
Q_1289,IRC_53,{'type': 'MATCHES'}
Q_1289,EC_RULES_18,{'type': 'MATCHES'}
Q_1289,LIM_119,{'type': 'MATCHES'}
Q_1289,COMM_C_10,{'type': 'MATCHES'}
Q_1289,PGA_7,{'type': 'MATCHES'}
Q_1289,EPF_7D,{'type': 'MATCHES'}
Q_1289,ESI_55,{'type': 'MATCHES'}
Q_1289,IRC_44,{'type': 'MATCHES'}
Q_1289,IRC_45,{'type': 'MATCHES'}
Q_1289,IRC_46,{'type': 'MATCHES'}
Q_1289,IRC_47,{'type': 'MATCHES'}
Q_1289,IRC_48,{'type': 'MATCHES'}
Q_1289,IRC_50,{'type': 'MATCHES'}
Q_1289,IRC_54,{'type': 'MATCHES'}
Q_1289,ID_CENTRAL_10,{'type': 'MATCHES'}
Q_1289,ID_CENTRAL_29,{'type': 'MATCHES'}
Q_1289,ID_CENTRAL_99,{'type': 'MATCHES'}
Q_1289,EPF_AT_1,{'type': 'MATCHES'}
Q_1289,EPF_AT_2,{'type': 'MATCHES'}
Q_1289,EPF_AT_3,{'type': 'MATCHES'}
Q_1289,EPF_AT_4,{'type': 'MATCHES'}
Q_1289,EPF_AT_5,{'type': 'MATCHES'}
Q_1289,EPF_AT_6,{'type': 'MATCHES'}
Q_1289,EPF_AT_7,{'type': 'MATCHES'}
Q_1289,EPF_AT_11,{'type': 'MATCHES'}
Q_1289,EPF_AT_12,{'type': 'MATCHES'}
Q_1289,EPF_AT_13,{'type': 'MATCHES'}
Q_1289,EPF_AT_14,{'type': 'MATCHES'}
Q_1289,EPF_AT_15,{'type': 'MATCHES'}
Q_1289,EPF_AT_16,{'type': 'MATCHES'}
Q_1289,EPF_AT_17,{'type': 'MATCHES'}
Q_1289,EPF_AT_18,{'type': 'MATCHES'}
Q_1289,EPF_AT_19,{'type': 'MATCHES'}
Q_1289,EPF_AT_21,{'type': 'MATCHES'}
Q_1289,EPF_AT_22,{'type': 'MATCHES'}
Q_1289,EPF_AT_23,{'type': 'MATCHES'}
Q_1289,EPF_AT_24,{'type': 'MATCHES'}
Q_1289,EPF_AT_25,{'type': 'MATCHES'}
Q_1289,EPF_AT_26,{'type': 'MATCHES'}
Q_1289,EPF_AT_27,{'type': 'MATCHES'}
Q_1289,EPF_AT_28,{'type': 'MATCHES'}
Q_1289,EPF_AT_29,{'type': 'MATCHES'}
Q_1289,ATA_19,{'type': 'MATCHES'}
Q_1289,RPSR_6,{'type': 'MATCHES'}
Q_1289,MEPS_39,{'type': 'MATCHES'}
Q_1289,MEPS_43,{'type': 'MATCHES'}
Q_1289,DPDP_29,{'type': 'MATCHES'}
Q_1289,DPDP_30,{'type': 'MATCHES'}
Q_1289,FIN_A_50,{'type': 'MATCHES'}
Q_1289,FIN_A_51,{'type': 'MATCHES'}
Q_1289,FIN_A_129,{'type': 'MATCHES'}
Q_1289,FIN_A_146,{'type': 'MATCHES'}
Q_1289,FIN_A_148,{'type': 'MATCHES'}
Q_1289,FIN_A_1992,{'type': 'MATCHES'}
Q_1289,FIN_A_15J,{'type': 'MATCHES'}
Q_1289,FIN_A_158,{'type': 'MATCHES'}
Q_1289,FIN_A_159,{'type': 'MATCHES'}
Q_1289,FIN_A_1952,{'type': 'MATCHES'}
Q_1289,FIN_A_161,{'type': 'MATCHES'}
Q_1289,FIN_A_1999,{'type': 'MATCHES'}
Q_1289,FIN_A_162,{'type': 'MATCHES'}
Q_1289,FIN_A_163,{'type': 'MATCHES'}
Q_1289,FIN_A_1989,{'type': 'MATCHES'}
Q_1289,FIN_A_164,{'type': 'MATCHES'}
Q_1289,FIN_A_165,{'type': 'MATCHES'}
Q_1289,FIN_A_166,{'type': 'MATCHES'}
Q_1289,FIN_A_167,{'type': 'MATCHES'}
Q_1289,FIN_A_168,{'type': 'MATCHES'}
Q_1289,FIN_A_1997,{'type': 'MATCHES'}
Q_1289,FIN_A_169,{'type': 'MATCHES'}
Q_1289,FIN_A_170,{'type': 'MATCHES'}
Q_1289,FIN_A_171,{'type': 'MATCHES'}
Q_1289,FIN_A_172,{'type': 'MATCHES'}
Q_1289,FIN_A_173,{'type': 'MATCHES'}
Q_1289,FIN_A_1961,{'type': 'MATCHES'}
Q_1289,FIN_A_175,{'type': 'MATCHES'}
Q_1289,FIN_A_176,{'type': 'MATCHES'}
Q_1289,FIN_A_178,{'type': 'MATCHES'}
Q_1289,FIN_A_179,{'type': 'MATCHES'}
Q_1289,FIN_A_180,{'type': 'MATCHES'}
Q_1289,FIN_A_181,{'type': 'MATCHES'}
Q_1289,FIN_A_183,{'type': 'MATCHES'}
Q_1289,FIN_A_185,{'type': 'MATCHES'}
Q_1289,GST_109,{'type': 'MATCHES'}
Q_1289,GST_110,{'type': 'MATCHES'}
Q_1289,GST_111,{'type': 'MATCHES'}
Q_1289,GST_112,{'type': 'MATCHES'}
Q_1289,GST_113,{'type': 'MATCHES'}
Q_1289,COMP_242,{'type': 'MATCHES'}
Q_1289,DSEA_147,{'type': 'MATCHES'}
Q_1290,provident_fund,{'type': 'RELATES_TO'}
Q_1290,wages,{'type': 'RELATES_TO'}
Q_1290,EPF_6,{'type': 'MATCHES'}
Q_1290,EPF_AT_2,{'type': 'MATCHES'}
Q_1290,CCS_ME_3,{'type': 'MATCHES'}
Q_1290,CCS_ME_5,{'type': 'MATCHES'}
Q_1290,RPSR_43,{'type': 'MATCHES'}
Q_1290,MEPS_17,{'type': 'MATCHES'}
Q_1290,MEPS_19,{'type': 'MATCHES'}
Q_1290,MEPS_20,{'type': 'MATCHES'}
Q_1290,MEPS_34,{'type': 'MATCHES'}
Q_1290,PENSION_NOM_1,{'type': 'MATCHES'}
Q_1290,PENSION_NOM_2,{'type': 'MATCHES'}
Q_1290,PENSION_NOM_3,{'type': 'MATCHES'}
Q_1290,PENSION_NOM_4,{'type': 'MATCHES'}
Q_1290,PENSION_NOM_5,{'type': 'MATCHES'}
Q_1290,PENSION_NOM_6,{'type': 'MATCHES'}
Q_1290,PENSION_NOM_7,{'type': 'MATCHES'}
Q_1290,PENSION_NOM_8,{'type': 'MATCHES'}
Q_1290,FIN_A_6,{'type': 'MATCHES'}
Q_1290,FIN_A_146,{'type': 'MATCHES'}
Q_1290,FIN_A_15J,{'type': 'MATCHES'}
Q_1290,FIN_A_185,{'type': 'MATCHES'}
Q_1290,BTC_64,{'type': 'MATCHES'}
Q_1290,BTC_69,{'type': 'MATCHES'}
Q_1290,BTC_80,{'type': 'MATCHES'}
Q_1290,BTC_198,{'type': 'MATCHES'}
Q_1290,BTC_201,{'type': 'MATCHES'}
Q_1290,BTC_202,{'type': 'MATCHES'}
Q_1290,BTC_203,{'type': 'MATCHES'}
Q_1290,BTC_204,{'type': 'MATCHES'}
Q_1290,BTC_205,{'type': 'MATCHES'}
Q_1290,BTC_206,{'type': 'MATCHES'}
Q_1290,BTC_207,{'type': 'MATCHES'}
Q_1290,BTC_208,{'type': 'MATCHES'}
Q_1290,BTC_209,{'type': 'MATCHES'}
Q_1290,BTC_211,{'type': 'MATCHES'}
Q_1290,BTC_212,{'type': 'MATCHES'}
Q_1290,BTC_213,{'type': 'MATCHES'}
Q_1290,BTC_214,{'type': 'MATCHES'}
Q_1290,BTC_216,{'type': 'MATCHES'}
Q_1290,BTC_217,{'type': 'MATCHES'}
Q_1290,BTC_218,{'type': 'MATCHES'}
Q_1290,BTC_219,{'type': 'MATCHES'}
Q_1290,BTC_221,{'type': 'MATCHES'}
Q_1290,BTC_222,{'type': 'MATCHES'}
Q_1290,BTC_224,{'type': 'MATCHES'}
Q_1290,BTC_225,{'type': 'MATCHES'}
Q_1290,BTC_226,{'type': 'MATCHES'}
Q_1290,BTC_227,{'type': 'MATCHES'}
Q_1290,BTC_228,{'type': 'MATCHES'}
Q_1290,BTC_229,{'type': 'MATCHES'}
Q_1290,BTC_230,{'type': 'MATCHES'}
Q_1290,BTC_232,{'type': 'MATCHES'}
Q_1290,BTC_233,{'type': 'MATCHES'}
Q_1290,BTC_234,{'type': 'MATCHES'}
Q_1290,BTC_235,{'type': 'MATCHES'}
Q_1290,BTC_237,{'type': 'MATCHES'}
Q_1290,BTC_238,{'type': 'MATCHES'}
Q_1290,BTC_239,{'type': 'MATCHES'}
Q_1290,BTC_241,{'type': 'MATCHES'}
Q_1290,BTC_242,{'type': 'MATCHES'}
Q_1290,BTC_326,{'type': 'MATCHES'}
Q_1290,BTC_349,{'type': 'MATCHES'}
Q_1290,BTC_366,{'type': 'MATCHES'}
Q_1290,BTC_367,{'type': 'MATCHES'}
Q_1290,BTC_368,{'type': 'MATCHES'}
Q_1290,BTC_369,{'type': 'MATCHES'}
Q_1290,BTC_370,{'type': 'MATCHES'}
Q_1290,BTC_371,{'type': 'MATCHES'}
Q_1290,IDA_17B,{'type': 'MATCHES'}
Q_1290,EPF_12,{'type': 'MATCHES'}
Q_1290,ESI_72,{'type': 'MATCHES'}
Q_1290,ISM_12,{'type': 'MATCHES'}
Q_1290,ISM_17,{'type': 'MATCHES'}
Q_1290,MTW_24,{'type': 'MATCHES'}
Q_1290,MTW_25,{'type': 'MATCHES'}
Q_1290,MTW_26,{'type': 'MATCHES'}
Q_1290,MTW_27,{'type': 'MATCHES'}
Q_1290,MTW_28,{'type': 'MATCHES'}
Q_1290,MTW_40,{'type': 'MATCHES'}
Q_1290,IRC_56,{'type': 'MATCHES'}
Q_1290,WAGE_C_4,{'type': 'MATCHES'}
Q_1290,WAGE_C_5,{'type': 'MATCHES'}
Q_1290,WAGE_C_6,{'type': 'MATCHES'}
Q_1290,WAGE_C_7,{'type': 'MATCHES'}
Q_1290,WAGE_C_8,{'type': 'MATCHES'}
Q_1290,WAGE_C_10,{'type': 'MATCHES'}
Q_1290,WAGE_C_11,{'type': 'MATCHES'}
Q_1290,WAGE_C_12,{'type': 'MATCHES'}
Q_1290,WAGE_C_14,{'type': 'MATCHES'}
Q_1290,WAGE_C_15,{'type': 'MATCHES'}
Q_1290,WAGE_C_17,{'type': 'MATCHES'}
Q_1290,WAGE_C_18,{'type': 'MATCHES'}
Q_1290,WAGE_C_69,{'type': 'MATCHES'}
Q_1290,WAGE_C_2018,{'type': 'MATCHES'}
Q_1290,BONUS_RULES_4,{'type': 'MATCHES'}
Q_1290,EC_RULES_3,{'type': 'MATCHES'}
Q_1290,EC_RULES_55,{'type': 'MATCHES'}
Q_1290,EC_RULES_62,{'type': 'MATCHES'}
Q_1290,EC_RULES_63,{'type': 'MATCHES'}
Q_1290,EC_RULES_68,{'type': 'MATCHES'}
Q_1290,EC_RULES_69,{'type': 'MATCHES'}
Q_1290,EC_RULES_70,{'type': 'MATCHES'}
Q_1290,ICA_73,{'type': 'MATCHES'}
Q_1290,RPSR_237E,{'type': 'MATCHES'}
Q_1290,MEPS_13,{'type': 'MATCHES'}
Q_1290,MEPS_21,{'type': 'MATCHES'}
Q_1290,MEPS_28,{'type': 'MATCHES'}
Q_1290,DPDP_20,{'type': 'MATCHES'}
Q_1290,INC_T_192,{'type': 'MATCHES'}
Q_1290,BTC_65,{'type': 'MATCHES'}
Q_1290,BTC_117,{'type': 'MATCHES'}
Q_1290,BTC_150,{'type': 'MATCHES'}
Q_1290,BTC_152,{'type': 'MATCHES'}
Q_1290,BTC_160,{'type': 'MATCHES'}
Q_1290,BTC_164,{'type': 'MATCHES'}
Q_1290,BTC_180,{'type': 'MATCHES'}
Q_1290,BTC_248,{'type': 'MATCHES'}
Q_1290,BTC_249,{'type': 'MATCHES'}
Q_1290,BTC_250,{'type': 'MATCHES'}
Q_1290,BTC_252,{'type': 'MATCHES'}
Q_1290,BTC_303,{'type': 'MATCHES'}
Q_1290,DSEA_18,{'type': 'MATCHES'}
Q_1290,DSEA_19,{'type': 'MATCHES'}
Q_1290,DSEA_20,{'type': 'MATCHES'}
Q_1290,DSEA_21,{'type': 'MATCHES'}
Q_1290,DSEA_23,{'type': 'MATCHES'}
Q_1290,DSEA_49,{'type': 'MATCHES'}
Q_1290,DSEA_1955,{'type': 'MATCHES'}
Q_1290,DSEA_147,{'type': 'MATCHES'}
Q_1290,KSEA_5C,{'type': 'MATCHES'}
Q_1290,KSEA_16,{'type': 'MATCHES'}
Q_1290,KSEA_17,{'type': 'MATCHES'}
Q_1290,KSEA_18,{'type': 'MATCHES'}
Q_1290,KSEA_3,{'type': 'MATCHES'}
Q_1290,KSEA_4,{'type': 'MATCHES'}
Q_1291,relieving_letter,{'type': 'RELATES_TO'}
Q_1292,gratuity,{'type': 'RELATES_TO'}
Q_1292,PGA_4,{'type': 'MATCHES'}
Q_1292,PGA_7,{'type': 'MATCHES'}
Q_1292,CCS_ME_3,{'type': 'MATCHES'}
Q_1292,MEPS_17,{'type': 'MATCHES'}
Q_1292,MEPS_28,{'type': 'MATCHES'}
Q_1292,MEPS_34,{'type': 'MATCHES'}
Q_1292,FIN_A_185,{'type': 'MATCHES'}
Q_1292,BTC_201,{'type': 'MATCHES'}
Q_1292,BTC_236,{'type': 'MATCHES'}
Q_1292,BTC_240,{'type': 'MATCHES'}
Q_1295,notice_period,{'type': 'RELATES_TO'}
Q_1295,relieving_letter,{'type': 'RELATES_TO'}
Q_1295,wages,{'type': 'RELATES_TO'}
Q_1295,MEPS_26,{'type': 'MATCHES'}
Q_1295,MEPS_40,{'type': 'MATCHES'}
Q_1295,IDA_17B,{'type': 'MATCHES'}
Q_1295,EPF_12,{'type': 'MATCHES'}
Q_1295,ESI_72,{'type': 'MATCHES'}
Q_1295,ISM_12,{'type': 'MATCHES'}
Q_1295,ISM_17,{'type': 'MATCHES'}
Q_1295,MTW_24,{'type': 'MATCHES'}
Q_1295,MTW_25,{'type': 'MATCHES'}
Q_1295,MTW_26,{'type': 'MATCHES'}
Q_1295,MTW_27,{'type': 'MATCHES'}
Q_1295,MTW_28,{'type': 'MATCHES'}
Q_1295,MTW_40,{'type': 'MATCHES'}
Q_1295,IRC_56,{'type': 'MATCHES'}
Q_1295,WAGE_C_4,{'type': 'MATCHES'}
Q_1295,WAGE_C_5,{'type': 'MATCHES'}
Q_1295,WAGE_C_6,{'type': 'MATCHES'}
Q_1295,WAGE_C_7,{'type': 'MATCHES'}
Q_1295,WAGE_C_8,{'type': 'MATCHES'}
Q_1295,WAGE_C_10,{'type': 'MATCHES'}
Q_1295,WAGE_C_11,{'type': 'MATCHES'}
Q_1295,WAGE_C_12,{'type': 'MATCHES'}
Q_1295,WAGE_C_14,{'type': 'MATCHES'}
Q_1295,WAGE_C_15,{'type': 'MATCHES'}
Q_1295,WAGE_C_17,{'type': 'MATCHES'}
Q_1295,WAGE_C_18,{'type': 'MATCHES'}
Q_1295,WAGE_C_69,{'type': 'MATCHES'}
Q_1295,WAGE_C_2018,{'type': 'MATCHES'}
Q_1295,BONUS_RULES_4,{'type': 'MATCHES'}
Q_1295,EC_RULES_3,{'type': 'MATCHES'}
Q_1295,EC_RULES_55,{'type': 'MATCHES'}
Q_1295,EC_RULES_62,{'type': 'MATCHES'}
Q_1295,EC_RULES_63,{'type': 'MATCHES'}
Q_1295,EC_RULES_68,{'type': 'MATCHES'}
Q_1295,EC_RULES_69,{'type': 'MATCHES'}
Q_1295,EC_RULES_70,{'type': 'MATCHES'}
Q_1295,ICA_73,{'type': 'MATCHES'}
Q_1295,RPSR_237E,{'type': 'MATCHES'}
Q_1295,MEPS_13,{'type': 'MATCHES'}
Q_1295,MEPS_17,{'type': 'MATCHES'}
Q_1295,MEPS_21,{'type': 'MATCHES'}
Q_1295,MEPS_28,{'type': 'MATCHES'}
Q_1295,MEPS_34,{'type': 'MATCHES'}
Q_1295,DPDP_20,{'type': 'MATCHES'}
Q_1295,INC_T_192,{'type': 'MATCHES'}
Q_1295,FIN_A_185,{'type': 'MATCHES'}
Q_1295,BTC_64,{'type': 'MATCHES'}
Q_1295,BTC_65,{'type': 'MATCHES'}
Q_1295,BTC_117,{'type': 'MATCHES'}
Q_1295,BTC_150,{'type': 'MATCHES'}
Q_1295,BTC_152,{'type': 'MATCHES'}
Q_1295,BTC_160,{'type': 'MATCHES'}
Q_1295,BTC_164,{'type': 'MATCHES'}
Q_1295,BTC_180,{'type': 'MATCHES'}
Q_1295,BTC_248,{'type': 'MATCHES'}
Q_1295,BTC_249,{'type': 'MATCHES'}
Q_1295,BTC_250,{'type': 'MATCHES'}
Q_1295,BTC_252,{'type': 'MATCHES'}
Q_1295,BTC_303,{'type': 'MATCHES'}
Q_1295,DSEA_18,{'type': 'MATCHES'}
Q_1295,DSEA_19,{'type': 'MATCHES'}
Q_1295,DSEA_20,{'type': 'MATCHES'}
Q_1295,DSEA_21,{'type': 'MATCHES'}
Q_1295,DSEA_23,{'type': 'MATCHES'}
Q_1295,DSEA_49,{'type': 'MATCHES'}
Q_1295,DSEA_1955,{'type': 'MATCHES'}
Q_1295,DSEA_147,{'type': 'MATCHES'}
Q_1295,KSEA_5C,{'type': 'MATCHES'}
Q_1295,KSEA_16,{'type': 'MATCHES'}
Q_1295,KSEA_17,{'type': 'MATCHES'}
Q_1295,KSEA_18,{'type': 'MATCHES'}
Q_1295,KSEA_3,{'type': 'MATCHES'}
Q_1295,KSEA_4,{'type': 'MATCHES'}
Q_1296,wages,{'type': 'RELATES_TO'}
Q_1296,IDA_17B,{'type': 'MATCHES'}
Q_1296,EPF_12,{'type': 'MATCHES'}
Q_1296,ESI_72,{'type': 'MATCHES'}
Q_1296,ISM_12,{'type': 'MATCHES'}
Q_1296,ISM_17,{'type': 'MATCHES'}
Q_1296,MTW_24,{'type': 'MATCHES'}
Q_1296,MTW_25,{'type': 'MATCHES'}
Q_1296,MTW_26,{'type': 'MATCHES'}
Q_1296,MTW_27,{'type': 'MATCHES'}
Q_1296,MTW_28,{'type': 'MATCHES'}
Q_1296,MTW_40,{'type': 'MATCHES'}
Q_1296,IRC_56,{'type': 'MATCHES'}
Q_1296,WAGE_C_4,{'type': 'MATCHES'}
Q_1296,WAGE_C_5,{'type': 'MATCHES'}
Q_1296,WAGE_C_6,{'type': 'MATCHES'}
Q_1296,WAGE_C_7,{'type': 'MATCHES'}
Q_1296,WAGE_C_8,{'type': 'MATCHES'}
Q_1296,WAGE_C_10,{'type': 'MATCHES'}
Q_1296,WAGE_C_11,{'type': 'MATCHES'}
Q_1296,WAGE_C_12,{'type': 'MATCHES'}
Q_1296,WAGE_C_14,{'type': 'MATCHES'}
Q_1296,WAGE_C_15,{'type': 'MATCHES'}
Q_1296,WAGE_C_17,{'type': 'MATCHES'}
Q_1296,WAGE_C_18,{'type': 'MATCHES'}
Q_1296,WAGE_C_69,{'type': 'MATCHES'}
Q_1296,WAGE_C_2018,{'type': 'MATCHES'}
Q_1296,BONUS_RULES_4,{'type': 'MATCHES'}
Q_1296,EC_RULES_3,{'type': 'MATCHES'}
Q_1296,EC_RULES_55,{'type': 'MATCHES'}
Q_1296,EC_RULES_62,{'type': 'MATCHES'}
Q_1296,EC_RULES_63,{'type': 'MATCHES'}
Q_1296,EC_RULES_68,{'type': 'MATCHES'}
Q_1296,EC_RULES_69,{'type': 'MATCHES'}
Q_1296,EC_RULES_70,{'type': 'MATCHES'}
Q_1296,ICA_73,{'type': 'MATCHES'}
Q_1296,RPSR_237E,{'type': 'MATCHES'}
Q_1296,MEPS_13,{'type': 'MATCHES'}
Q_1296,MEPS_17,{'type': 'MATCHES'}
Q_1296,MEPS_21,{'type': 'MATCHES'}
Q_1296,MEPS_28,{'type': 'MATCHES'}
Q_1296,MEPS_34,{'type': 'MATCHES'}
Q_1296,DPDP_20,{'type': 'MATCHES'}
Q_1296,INC_T_192,{'type': 'MATCHES'}
Q_1296,FIN_A_185,{'type': 'MATCHES'}
Q_1296,BTC_64,{'type': 'MATCHES'}
Q_1296,BTC_65,{'type': 'MATCHES'}
Q_1296,BTC_117,{'type': 'MATCHES'}
Q_1296,BTC_150,{'type': 'MATCHES'}
Q_1296,BTC_152,{'type': 'MATCHES'}
Q_1296,BTC_160,{'type': 'MATCHES'}
Q_1296,BTC_164,{'type': 'MATCHES'}
Q_1296,BTC_180,{'type': 'MATCHES'}
Q_1296,BTC_248,{'type': 'MATCHES'}
Q_1296,BTC_249,{'type': 'MATCHES'}
Q_1296,BTC_250,{'type': 'MATCHES'}
Q_1296,BTC_252,{'type': 'MATCHES'}
Q_1296,BTC_303,{'type': 'MATCHES'}
Q_1296,DSEA_18,{'type': 'MATCHES'}
Q_1296,DSEA_19,{'type': 'MATCHES'}
Q_1296,DSEA_20,{'type': 'MATCHES'}
Q_1296,DSEA_21,{'type': 'MATCHES'}
Q_1296,DSEA_23,{'type': 'MATCHES'}
Q_1296,DSEA_49,{'type': 'MATCHES'}
Q_1296,DSEA_1955,{'type': 'MATCHES'}
Q_1296,DSEA_147,{'type': 'MATCHES'}
Q_1296,KSEA_5C,{'type': 'MATCHES'}
Q_1296,KSEA_16,{'type': 'MATCHES'}
Q_1296,KSEA_17,{'type': 'MATCHES'}
Q_1296,KSEA_18,{'type': 'MATCHES'}
Q_1296,KSEA_3,{'type': 'MATCHES'}
Q_1296,KSEA_4,{'type': 'MATCHES'}
Q_1297,wrongful_termination,{'type': 'RELATES_TO'}
Q_1297,wages,{'type': 'RELATES_TO'}
Q_1297,IDA_2A,{'type': 'MATCHES'}
Q_1297,ESI_73,{'type': 'MATCHES'}
Q_1297,IDA_17B,{'type': 'MATCHES'}
Q_1297,EPF_12,{'type': 'MATCHES'}
Q_1297,ESI_72,{'type': 'MATCHES'}
Q_1297,ISM_12,{'type': 'MATCHES'}
Q_1297,ISM_17,{'type': 'MATCHES'}
Q_1297,MTW_24,{'type': 'MATCHES'}
Q_1297,MTW_25,{'type': 'MATCHES'}
Q_1297,MTW_26,{'type': 'MATCHES'}
Q_1297,MTW_27,{'type': 'MATCHES'}
Q_1297,MTW_28,{'type': 'MATCHES'}
Q_1297,MTW_40,{'type': 'MATCHES'}
Q_1297,IRC_56,{'type': 'MATCHES'}
Q_1297,WAGE_C_4,{'type': 'MATCHES'}
Q_1297,WAGE_C_5,{'type': 'MATCHES'}
Q_1297,WAGE_C_6,{'type': 'MATCHES'}
Q_1297,WAGE_C_7,{'type': 'MATCHES'}
Q_1297,WAGE_C_8,{'type': 'MATCHES'}
Q_1297,WAGE_C_10,{'type': 'MATCHES'}
Q_1297,WAGE_C_11,{'type': 'MATCHES'}
Q_1297,WAGE_C_12,{'type': 'MATCHES'}
Q_1297,WAGE_C_14,{'type': 'MATCHES'}
Q_1297,WAGE_C_15,{'type': 'MATCHES'}
Q_1297,WAGE_C_17,{'type': 'MATCHES'}
Q_1297,WAGE_C_18,{'type': 'MATCHES'}
Q_1297,WAGE_C_69,{'type': 'MATCHES'}
Q_1297,WAGE_C_2018,{'type': 'MATCHES'}
Q_1297,BONUS_RULES_4,{'type': 'MATCHES'}
Q_1297,EC_RULES_3,{'type': 'MATCHES'}
Q_1297,EC_RULES_55,{'type': 'MATCHES'}
Q_1297,EC_RULES_62,{'type': 'MATCHES'}
Q_1297,EC_RULES_63,{'type': 'MATCHES'}
Q_1297,EC_RULES_68,{'type': 'MATCHES'}
Q_1297,EC_RULES_69,{'type': 'MATCHES'}
Q_1297,EC_RULES_70,{'type': 'MATCHES'}
Q_1297,ICA_73,{'type': 'MATCHES'}
Q_1297,RPSR_237E,{'type': 'MATCHES'}
Q_1297,MEPS_13,{'type': 'MATCHES'}
Q_1297,MEPS_17,{'type': 'MATCHES'}
Q_1297,MEPS_21,{'type': 'MATCHES'}
Q_1297,MEPS_28,{'type': 'MATCHES'}
Q_1297,MEPS_34,{'type': 'MATCHES'}
