node_id,type,text,level,number,act,desc,query_text,informative_answer,actionable_answer,readable_answer
Q_891,Query,,query,,,,"Hello! Advocate,
                              I have lodged a complaint on Dec 06, 2019 in Bhongir district with out any appeal to court FIR has been closed. May I know how can I take this incident to court. Please guide me.
My father experienced breach of trust from his siblings.( Hyderabad, Telangana )","Hello Sir,If you are complainant and the FIR on the basis of your complaint is cancelled, you can file protest petition against it and the court will treat it as private complaint","Hello Sir,If you are complainant and the FIR on the basis of your complaint is cancelled, you can file protest petition against it and the court will treat it as private complaint","Hello Sir,If you are complainant and the FIR on the basis of your complaint is cancelled, you can file protest petition against it and the court will treat it as private complaint"
Q_892,Query,,query,,,,"I want to know where can I find the details of landlord owner before 1998, as now I am unable to find it on  website, it shows data is not available( Varanasi, Uttar Pradesh )","Dear Sir,U can trace out the details of land lord if you can apply and get Encumbrance Certificate prior to 1998 and thus u may get relevant data.","Dear Sir,U can trace out the details of land lord if you can apply and get Encumbrance Certificate prior to 1998 and thus u may get relevant data.","Dear Sir,U can trace out the details of land lord if you can apply and get Encumbrance Certificate prior to 1998 and thus u may get relevant data."
Q_893,Query,,query,,,,"Dear sir,
My mother in law have building of 4floors including ground floor..wen my father in law was alive nd my husband was bachelor he gave his father 15lac for making 2nd floor for him nd his father said dat is for us my husband nd me wen I came after marriage .my marriage is love marriage.mmy mother in law she never accepted me.now she is threatening me nd my son who is 1.7yrs old dat she will kill us. Now the prblm is she is not giving the 2nd floor which he was an investment of my husband she is asking to leave nd threatening us
She is giving to elder brother in law everything.she doesn't want to keep us in dat house..pls suggest how should we get dat floor where my husband has invested.the whole house is in name of my mother in law.pls suggest",dear client first file domestic violence case and ask residential order. then file file partition suit to claim yr share. for any legal help call meAdv Prasad PatilPune,dear client first file domestic violence case and ask residential order. then file file partition suit to claim yr share. for any legal help call meAdv Prasad PatilPune,dear client first file domestic violence case and ask residential order. then file file partition suit to claim yr share. for any legal help call meAdv Prasad PatilPune
Q_894,Query,,query,,,,"I have a friend, she called a boy and told him to suicide, the next day, that boy was suicide, so his loss is now burnt by his family, the police case has not happened yet, but what could be a problem later. Her phone has a recording( Bargarh, Orissa )","Dear Sir,With out any torture if suicide committed then nobody will be booked for that suicidal act.",Police can record FIR at any stage.,How you know her phone has recording.and what kind of recording ?You give statement to police of all this.
Q_895,Query,,query,,,,"My grandfather transfer his property to grandson through registered deed.Can he reclaim his right on property?( Chandigarh, Chandigarh )","Dear Sir,Once Gift Deed is registered it cannot be cancelled by under Senior Citizen Act it can be cancelled. Please give me Rank 5 if you feel my answer helped you======================================================Gift Deed – once registred no cancellationA gift is a money or house, shares, jewellery, etc. that is received without thought, or merely an asset acquired without making a payment against it and is a capital asset for the ‘Recipient.’ It can be as cash or movable property or immovable property.If you might want to gift the property to any of your blood relatives, Gift deed can be used. In the case of immovable property, it is required to register the Gift Deed as per Section 17 of the Registration Act, 1908.This kind of transfer is unavoidable. When you gift the assets like land, it belongs to the beneficiary or receiver of the gift and you cannot switch the transfer or even ask money related compensation.It can be a cost effective method of transferring the ownership.==================================================http://socialjustice.nic.in/UserView/PrintUserView?mid=52569The Maintenance and Welfare of Parents and Senior Citizens Act 2007What are the important features of the Maintenance and Welfare of Parents andhttp://socialjustice.nic.in/UserView/PrintUserView?mid=52569The Maintenance and Welfare of Parents and Senior Citizens Act 2007What are the important features of the Maintenance and Welfare of Parents and Senior Citizens Act 2007?Ans. The Maintenance and Welfare of Parents and Senior Citizens Act 2007 envisages providing need based maintenance to the parents/grand parents from their children. Tribunals will be set up for the purpose of settling the maintenance claims of the parents in a time bound manner. Lawyers are barred from participating in the proceedings of the Tribunals at any stage.The Maintenance and Welfare of Parents and Senior Citizens Act 2007 also contains enabling provisions like protection of life and property of senior citizens, better medical facilities, setting up of old age homes in every district, etc.What is the applicability of the Act?Ans. The Act extends to the whole of India except the State of Jammu and Kashmir and it applies also to citizens of India outside India (Section 1(2)).When will the Act come into force in the States?Ans. The Act come into force in a State on such date as the State Government may, by notification in the Official Gazette, appoint (Section 1(3)).What is the definition of Child/children under the Act?Ans. The Act defines ""children"" as son, daughter, grandson and granddaughter who are not minor.What is the definition of Maintenance under the Act?Ans. The ""Maintenance"" includes provision for food, clothing, residence and medical attendance and treatment.What is the definition of a Senior Citizen under the Act?Ans. A ""senior citizen"" means any person being a citizen of India, who has attained the age of sixty years or above.Who are eligible for claiming maintenance under the provisions of the Act?Ans. The Act provides that a senior citizen including parent who is unable to maintain himself from his own earning or out of the property owned by him, shall be entitled to make an application for claiming maintenance.Whether a person other the claimant can file application on his/her behalf?Ans. An application for maintenance may be made:-a. by a senior citizen or a parent, as the case may be; orb. if he is incapable, by any other person or organization authorized by him; orc. the Tribunal may take cognizance suo motu.Whether there is any provision for the Tribunal to order subsistence allowance to the claimant during the proceedings?Ans. The Tribunal may, during the pendency of the proceeding regarding monthly allowance for the maintenance under this section, order such children or relative to make a monthly allowance for the interim maintenance of such senior citizen including parent and to pay the same to such senior citizen including parent as the Tribunal may from time to time direct.What is the time limit for disposing an application for claiming maintenance?Ans. An application filed under subsection (2) of Section 5 for the monthly allowance for the maintenance and expenses for proceeding shall be disposed of within ninety days from the date of the service of notice of the application to such person. However, the Tribunal may extend the said period, once for a maximum period of thirty days in exceptional circumstances for reasons to be recorded in writing.What is the monitoring mechanism for implementation of the Act by the States?Ans. The Act has been enacted in pursuance of the provisions of Article 41 read with Entry 23 of the Concurrent List (Schedule VII) of the Constitution of India. State Governments are required to notify the Act and frame Rules for implementing the provisions of the Act. However, Section 30 of the Act enables the Central Government to give directions to State Governments for carrying into execution of the provisions of the Act. Further, Section 31 of the Act provides for periodic review and monitoring of the progress of implementation of the Act by the State Governments. The Ministry will act in accordance with these provisions to ensure effective implementation of the provisions of the Act by the States.Has any time frame has been prescribed for setting up of Tribunals by the States?Ans. The State Government are required to constitute for each Subdivision one or more Tribunals as per the need within a period of six months from the date of the commencement of this Act.What is the effect of the order of maintenance?Ans. A maintenance order made under this Act shall have the same force and effect as an order passed under Chapter IX of the Code of Criminal Procedure, 1973 and shall be executed in the manner prescribed for the execution of such order by that Code.Who can appeal to the appellate Authority under the Act?Ans. Any senior citizen or a parent, as the case may be, aggrieved by an order of a Tribunal may, within sixty days from the date of the order, prefer an appeal to the Appellate Tribunal.What is the time limit for an appellate authority to dispose of the appeal?Ans. The Appellate Tribunal is required to make endeavours to pronounce its order in writing within one month of the receipt of an appeal.Is there any penal provision for enforcement of maintenance order of the Tribunal?Ans. Yes, the Maintenance Order given by the Tribunal will have the same effect as the maintenance order passed under Section 125 of Cr. PC. This will include imprisonment upto One month and also issue a warrant for levying the amount due in the manner provided for levying fines.What are the provisions about revocation of will?Ans. As per the provision of Act, a senior citizen can seek to revoke any property, which has been transferred in favour of children/relative on the condition that such children/relative would provide maintenance to him but are not providing the same. The tribunals are empowered to declare such transfers as void on the applications of such parent.Is any penalty/imprisonment is for the children who abandon their parents?Ans. Yes, the Maintenance and Welfare of Parents and Senior Citizens Act 2007 contains penal provisions to discourage abandonment of parents by their children by imprisonment for a term of 3 months and a fine upto Rs. 5000/or both on the children.What are the similarities between Cr. PC 125 and the Maintenance and Welfare of Parents and Senior Citizens Act 2007?Ans. A parent can claim maintenance in the prescribed manner either from the Court under Cr. PC 125 or from the Tribunal set up under the Maintenance and Welfare of Parents and Senior Citizens Act 2007, if he or she is unable to maintain himself or herself. The penal provisions for enforcement of orders of maintenance under Cr.PC /Tribunal under the Maintenance and Welfare of Parents and Senior Citizens Act 2007 are similar.What are the provisions for medical care of senior citizens provided in the Act?Ans. The Act provides that State Government shall ensure that, the Government hospitals or hospitals funded fully or partially by the Government shall provide beds for all senior citizens as far as possible; separate queues be arranged for senior citizens; facility for treatment of chronic, terminal and degenerative diseases is expanded for senior citizens; research activities for chronic elderly diseases and ageing is expanded; there are earmarked facilities for geriatric patients in every district hospital duly headed by a medical officer with experience in geriatric care.What are the provisions for protection of life and property of senior citizen provided in the Act?Ans. The Act requires the Central Government and State Government Officers, including the police officers and the members of the judicial service, are given periodic sensitization and awareness training on the issues relating to this Act. Further, the State Government shall prescribe a comprehensive action plan for providing protection of life and property of senior citizens.What are the provisions for prevention of abandonment of senior citizen provided in the Act?Ans. The Act provides that whoever, having the care or protection of senior citizen leaves, such senior citizen in any place with the intention of wholly abandoning such senior citizen, shall be punishable with imprisonment of either description for a term which may extend to three months or fine which may extend to five thousand rupees or with both.What is the monitoring mechanism for implementation of the provisions of the Act by the States?Ans. The Central Government may make periodic review and monitor the progress of the implementation of the provisions of this Act by the State Governments.National Policy on Older PersonsWhat are the salient features of National Policy on Older Persons?Ans. The Government has formulated the National Policy on Older Persons, which was announced in the year 1999 covering all aspects concerning older persons. The salient features of the National Policy are as under:DEAR MADAM,You may take shelter under the following Act which has empowered the officers to adopt summary procedure and extend all comforts to you.=========================================================================================http://socialjustice.nic.in/UserView/PrintUserView?mid=52569The Maintenance and Welfare of Parents and Senior Citizens Act 2007What are the important features of the Maintenance and Welfare of Parents and Senior Citizens Act 2007?Ans. The Maintenance and Welfare of Parents and Senior Citizens Act 2007 envisages providing need based maintenance to the parents/grand parents from their children. Tribunals will be set up for the purpose of settling the maintenance claims of the parents in a time bound manner. Lawyers are barred from participating in the proceedings of the Tribunals at any stage.The Maintenance and Welfare of Parents and Senior Citizens Act 2007 also contains enabling provisions like protection of life and property of senior citizens, better medical facilities, setting up of old age homes in every district, etc.What is the applicability of the Act?Ans. The Act extends to the whole of India except the State of Jammu and Kashmir and it applies also to citizens of India outside India (Section 1(2)).When will the Act come into force in the States?Ans. The Act come into force in a State on such date as the State Government may, by notification in the Official Gazette, appoint (Section 1(3)).What is the definition of Child/children under the Act?Ans. The Act defines ""children"" as son, daughter, grandson and granddaughter who are not minor.What is the definition of Maintenance under the Act?Ans. The ""Maintenance"" includes provision for food, clothing, residence and medical attendance and treatment.What is the definition of a Senior Citizen under the Act?Ans. A ""senior citizen"" means any person being a citizen of India, who has attained the age of sixty years or above.Who are eligible for claiming maintenance under the provisions of the Act?Ans. The Act provides that a senior citizen including parent who is unable to maintain himself from his own earning or out of the property owned by him, shall be entitled to make an application for claiming maintenance.Whether a person other the claimant can file application on his/her behalf?Ans. An application for maintenance may be made:-a. by a senior citizen or a parent, as the case may be; orb. if he is incapable, by any other person or organization authorized by him; orc. the Tribunal may take cognizance suo motu.Whether there is any provision for the Tribunal to order subsistence allowance to the claimant during the proceedings?Ans. The Tribunal may, during the pendency of the proceeding regarding monthly allowance for the maintenance under this section, order such children or relative to make a monthly allowance for the interim maintenance of such senior citizen including parent and to pay the same to such senior citizen including parent as the Tribunal may from time to time direct.What is the time limit for disposing an application for claiming maintenance?Ans. An application filed under subsection (2) of Section 5 for the monthly allowance for the maintenance and expenses for proceeding shall be disposed of within ninety days from the date of the service of notice of the application to such person. However, the Tribunal may extend the said period, once for a maximum period of thirty days in exceptional circumstances for reasons to be recorded in writing.What is the monitoring mechanism for implementation of the Act by the States?Ans. The Act has been enacted in pursuance of the provisions of Article 41 read with Entry 23 of the Concurrent List (Schedule VII) of the Constitution of India. State Governments are required to notify the Act and frame Rules for implementing the provisions of the Act. However, Section 30 of the Act enables the Central Government to give directions to State Governments for carrying into execution of the provisions of the Act. Further, Section 31 of the Act provides for periodic review and monitoring of the progress of implementation of the Act by the State Governments. The Ministry will act in accordance with these provisions to ensure effective implementation of the provisions of the Act by the States.Has any timeframe has been prescribed for setting up of Tribunals by the States?Ans. The State Government are required to constitute for each Subdivision one or more Tribunals as per the need within a period of six months from the date of the commencement of this Act.What is the effect of the order of maintenance?Ans. A maintenance order made under this Act shall have the same force and effect as an order passed under Chapter IX of the Code of Criminal Procedure, 1973 and shall be executed in the manner prescribed for the execution of such order by that Code.Who can appeal to the appellate Authority under the Act?Ans. Any senior citizen or a parent, as the case may be, aggrieved by an order of a Tribunal may, within sixty days from the date of the order, prefer an appeal to the Appellate Tribunal.What is the time limit for an appellate authority to dispose of the appeal?Ans. The Appellate Tribunal is required to make endeavours to pronounce its order in writing within one month of the receipt of an appeal.Is there any penal provision for enforcement of maintenance order of the Tribunal?Ans. Yes, the Maintenance Order given by the Tribunal will have the same effect as the maintenance order passed under Section 125 of Cr. PC. This will include imprisonment upto One month and also issue a warrant for levying the amount due in the manner provided for levying fines.What are the provisions about revocation of will?Ans. As per the provision of Act, a senior citizen can seek to revoke any property, which has been transferred in favour of children/relative on the condition that such children/relative would provide maintenance to him but are not providing the same. The tribunals are empowered to declare such transfers as void on the applications of such parent.Is any penalty/imprisonment is for the children who abandon their parents?Ans. Yes, the Maintenance and Welfare of Parents and Senior Citizens Act 2007 contains penal provisions to discourage abandonment of parents by their children by imprisonment for a term of 3 months and a fine upto Rs. 5000/or both on the children.What are the similarities between Cr. PC 125 and the Maintenance and Welfare of Parents and Senior Citizens Act 2007?Ans. A parent can claim maintenance in the prescribed manner either from the Court under Cr. PC 125 or from the Tribunal set up under the Maintenance and Welfare of Parents and Senior Citizens Act 2007, if he or she is unable to maintain himself or herself. The penal provisions for enforcement of orders of maintenance under Cr.PC /Tribunal under the Maintenance and Welfare of Parents and Senior Citizens Act 2007 are similar.What are the provisions for medical care of senior citizens provided in the Act?Ans. The Act provides that State Government shall ensure that, the Government hospitals or hospitals funded fully or partially by the Government shall provide beds for all senior citizens as far as possible; separate queues be arranged for senior citizens; facility for treatment of chronic, terminal and degenerative diseases is expanded for senior citizens; research activities for chronic elderly diseases and ageing is expanded; there are earmarked facilities for geriatric patients in every district hospital duly headed by a medical officer with experience in geriatric care.What are the provisions for protection of life and property of senior citizen provided in the Act?Ans. The Act requires the Central Government and State Government Officers, including the police officers and the members of the judicial service, are given periodic sensitization and awareness training on the issues relating to this Act. Further, the State Government shall prescribe a comprehensive action plan for providing protection of life and property of senior citizens.What are the provisions for prevention of abandonment of senior citizen provided in the Act?Ans. The Act provides that whoever, having the care or protection of senior citizen leaves, such senior citizen in any place with the intention of wholly abandoning such senior citizen, shall be punishable with imprisonment of either description for a term which may extend to three months or fine which may extend to five thousand rupees or with both.What is the monitoring mechanism for implementation of the provisions of the Act by the States?Ans. The Central Government may make periodic review and monitor the progress of the implementation of the provisions of this Act by the State Governments.National Policy on Older PersonsWhat are the salient features of National Policy on Older Persons?Ans. The Government has formulated the National Policy on Older Persons, which was announced in the year 1999 covering all aspects concerning older persons. The salient features of the National Policy are as under:=================================================================================YOU MAY PLEASE CALL THE FOLLOWING OFFICE FOR MORE DETAILS==================================================================================Senior Citizens Council of DelhiDedicated to the service of senior citizens, to enable themto live an independent life of respect, autonomy and dignity.Senior Citizens Council of Delhi is a registered body since 2007, representing senior citizens all over Delhi duly associated with the Ministry of Social Justice & Empowerment, Govt of India, Social Welfare Department of Delhi Govt, I.C.C.R and Senior Citizens Cell of Delhi Police.=========================================================================================Senior Citizens CouncilB-2/73-BSafdarjung EnclaveNew DelhiIndiaPhone:NINE EIGHT ONE ZERO FOUR EITHT EIGHT ZERO FIVE NINEWhen I ask the Court for maintenance for me and my child, can I ask for something else apart from money?•	Yes, you can even apply for a residence order requesting the Court to direct your husband to either provide or pay for accomodation.•	Can the amount of maintenance provided change at a later time?•	Yes. If there is a major change in your situation that changes your needs and requirements, the amount of maintenance can be altered by approaching the court. However, do remember that the amount can also be decreased depending on whether you now have an additional source of income or your requirements have decreased. It can also be cancelled, for example, if you have converted to another religion and are no longer a Hindu, the judge may cancel payments as you are no longer eligible to receive maintenance under Hindu law.•	Do the parents have to be biological parents to ask for maintenance? Can adoptive and step-parents also ask for support?•	The word ‘parent’ is understood broadly and may include both step-parents and adoptive-parents depending upon the circumstances.•	Can the amount of maintenance provided change at a later time?•	Yes. This cost of treatment would be considered a major change in your situation and therefore the amount of maintenance can be altered/increased by approaching the court. However, do remember that the amount can also be decreased depending on whether you now have an additional source of income or your requirements have decreased. It can also be cancelled – for example, if you have converted to another religion and are no longer a Hindu, the judge may cancel payments as you are no longer eligible to receive maintenance under Hindu law.•	Can I file a maintenance application against more than one child or relative?•	Yes, you can. As a parent, you can file your maintenance application against all your children. All of them have a duty to maintain you. As a senior citizen (without children), you can file your maintenance application against any or all relatives who possess or will inherit your property. If there is more than one such relative, each relative is supposed to pay maintenance in proportion to the property that they will inherit from you.•	If my parents have filed a maintenance application against me, can I also involve my brother?•	Yes, if you have siblings or other relatives who are legally supposed to maintain your parents/ senior citizen, you can file an application to get them involved in the case.Children Taking Care of ParentsIndian law requires all persons to maintain and support their parents - biological, step-parents as well as adoptive depending on the circumstances. The Maintenance and Welfare Of Parents And Senior Citizens Act, 2007 is a special law under which a senior citizen (above 60 years) can apply to a tribunal for maintenance from his adult children or legal heir. You can apply for maintenance if you are unable to take care of yourself.Amount of MaintenanceThere is no standard sum of money awarded as maintenance. It is decided on a case-by-case basis. The amount due to you will be decided by the court taking in a number of factors such as:•	Status and standard of living of the supporter and dependents.•	Your needs and requirements (reasonably calculated).•	Whether you are living separately from your supporter.•	Income, wealth and value of the supporter’s properties.•	Income, wealth and value of your properties.•	Number of persons who are to receive maintenance.The judge will decide the duration of the maintenance to be paid but in most cases the duration is usually for the entire life of the person.Temporary MaintenanceYou can make an application to the court to order your children or relatives to pay you temporary maintenance (on a monthly basis). The court has to decide on whether you can get temporary maintenance within 90 days of informing your children or relatives of your application. In special circumstances, they can delay this for some more time (i.e. 30 days). This is not the final maintenance you can expect to get. The court may decide not to give you maintenance at all, or may decide to increase or decrease the amount of maintenance in the final order.Punishment for Abandoning and Neglecting Senior CitizenIf you leave a senior citizen at some place with the intention of abandoning them and not taking care of them, you can be punished with jail time of up to three months and/or a fine of up to Rs. 5000. The police can make an arrest without the permission of a court. However, this is a bailable crime. If you are able to pay the bail bond, you will be released.",partition suit can be file only if the property is ancestral. We need to discuss more to place the right opinions.,partition suit can be file only if the property is ancestral. We need to discuss more to place the right opinions.
Q_896,Query,,query,,,,"Hiii.....I'm a mother of 5th month baby boy n he was born out of Wedlock.....before giving birth my boyfriend had told once you deliver the baby and comeback from hometown  I will get married and take all the responsibility but now he is asking me to take a loan of 1lac so he can pay his debts....however I don't want to take any loan but I need him to take care of the baby and his responsibility.....I work in a bpo I earn decent amount but things are getting tougher for me financially  so even if he dont marry i want him to support by monetary and now I need some advice on what needs to be done any lead would be appreciated.( Pune, Maharashtra )","Dear Madam,You are deemed wife of your boyfriend as such you can step into the possession of legally wedded wife and file DV Case seeking following reliefs.==============================================================================================PRAYERHENCE THE APPLICANT HUMBLY PRAYS1. to take cognizance for the offence punishable u/s 498A IPC and punish Respondent1 to 3 as per law and extend police protection to the deponent,2. Pass orders u/s 19, based upon S.17, granting separate residence for herself and her three children at a monthly rent of Rs. 20,000/- and advance of Rs. 5,00,000/-.3. Pass orders u/s 18, in totality against Respondent1 to 3,4. Pass orders u/s 20(i) granting Rs.25,000/- per month as maintenance for applicant and maintenance at the rate of Rs. 5,000/- each per month to her three children.5. Pass orders granting Rs. 5,00,000/- for setting up house hold requirements, in granted residence, to make it livable, as the applicant cannot return to the house of Respondent1 as he is residing in the house of respondent No. 3, which is legally prohibited,6. Pass orders granting litigation expenses of Rs.1,00,000/- as the applicant made to wander from pillar to post for getting legal aid to attend the Hon’ble Court, whereas, the Respondent1 falsely filed Divorce Petition.7. The applicant also filed interim application supported by affidavit u/s 23(1) and (2) of D.V.Act,8. That any other order/s, this Hon’ble Court deems fit, to meet the ends of justice, be passed.For full procedure contact me on mobile through Vidhikarya.Rate me Five Star *Please visit the following link.https://vidhikarya.com/LawyerRating/9506c43f5d0b2d266a07",File application for marriage in court .thanksYour lawyer,"Dear Client,This is an extremely sensitive matter and therefore its better not to involve the police and the Court in it. Try to speak to him directly and tell him about your financial crisis and how difficult it is being for you. Try to settle this amicably. It things still don't fall into place then file a complaint   under sec 493 IPC at the nearest police station for cohabiting with a belief of marriage.Thanks."
Q_897,Query,,query,,,,"Hi, I am a women who's parents have a big house on a big land, i mean, they are very rich., And my husband & son are very poor, because i married to my lover without the permission of my parents.but now, it's okay, my parents are happy, not sad, because time is a great healer.
Now, i'm in depression because of my son's financial condition.he's not able to live a good lifestyle as compared to his friends & relatives.I want to claim my share in my parents house & file a partition suit of that land on which the house is built.But the problem is that my father died in year 2003.And now, i don't have the courage to ask for my share Or to send legal notice to my brothers or mom....i don't fear them but i respect them for their love & affection & they're selfish, they'll not agree & i don't wish to fight them.
Now i want that whenever i die then my son claim my share & file a partition suit against my brothers And i'm ready to make my video saying this and a stamp paper/ legal declaration paper in which i confess & claim the share & ask my son to file a partition suit. I'm not in hurry, whenever i die around 25 years later, i want my son to get what he deserves.
Is this possible? Please don't hesitate to suggest other ways & other documents & proof to make this possible.
How to make it possible ? We're from haryana.( Jhajjar, Haryana )","Hi,If you want to claim share in your fathers property then you have the full right to do so and as per the latest ruling of supreme court a daughter can also get share in the property, before sending legal notice or proceeding with a partition suit it is advisable that you try to resolve this peacefully with your brother and your mother and ask them for your share in the property, if they refuse to give you the share then proceed legally.",Madam better way is first ask your family  for partition according with law . If they denied you can file a partition suit  do not wait for 25 years.,Madam better way is first ask your family  for partition according with law . If they denied you can file a partition suit  do not wait for 25 years.
Q_898,Query,,query,,,,"What rights a married woman has if she wants relief from his husband and maintenance as per requirement...( Vishakhapatnam, Andhra Pradesh )",dear client kindly File suit for maintenance against your husband under section 125 of crpc,"you have not mentioned the full facts of the case. However you can follow/ comply with the suggestions of my learned advocate colleague.  For details, contact some advocate through vidhikarya.com",Dear Client  Tell me1 When u were married  ?2 How many  children u have  ?3 What is your real problem  ?4. Why u want maintenance ?
Q_899,Query,,query,,,,"This legal fight is between a grandson and son of a oldman. My grandfather was under my financial support for more than 20 years. So In return, he partioned his house and gave half the property to his son 3 years before. Also, at the start of this year he did a proper registration of remaining property under my name. Unfortunately, he died recently. After his death, now, his son have sent a notice stating that entire property belongs to him. Also, we got a information from trusted sources that he is preparing forgery documents of property under his name. How to overcome and tackle this situation?( Theni, Tamil Nadu )","You file a civil suit and If necessary, apply to the court for investigation of fake documents.",you can contact me for quick resolution,If the property is registered to you then taking it over by  preparing a forged document wil not stand in Law easily. I need to know what is that registered document? a sale agreement ? or what ?
Q_900,Query,,query,,,,"My parents having two sons, my elder brother and his wife physical harrasment and oral harrasment done frequently for asking money from my mother, but my mother not willing to complaint due to my brother life may suffer, pl suggest me to complaint and action against this harrasment( Chennai, Tamil Nadu )","Dear Madam/Sir,You have to take drastic steps to lodge complaint otherwise stay away from them and maintain yourself.","Dear Madam/Sir,You have to take drastic steps to lodge complaint otherwise stay away from them and maintain yourself.","Dear Madam/Sir,You have to take drastic steps to lodge complaint otherwise stay away from them and maintain yourself."
Q_901,Query,,query,,,,"I want to quit relationship with all of my uncles, aunties & cousins legally. I don't want to keep relationship with them anymore. Tell me the full procedure for this.( Sonepat, Haryana )","Hi,You are not under any legal liabilities ( unless the property issues persist) to keep the relationship, hence, no legal obligation arises.Suggest you maintain distance, never allow interference with your and family life, and see that no one approaches them for any kind interference.","Dear Sir/Madam,You may get issue a legal notice enclosing a copy of Paper Publication which should be issued in two local papers further you may following .Please give me Rank 5 if you feel my answers also helped you=======================================================Crucial Steps to Ending a Long-Term Relationship1.	Always be realistic in your relationship. | iStock.com.2.	Choose the right spot to break off the relationship. ...3.	Stay calm when talking to your partner. ...4.	Always be honest. ...5.	Stand by your decision. ...6.	Decide how you'll tell your friends and family about the breakup. ...7.	Plan out your next move. ...8.	Don't talk badly about your ex.Live-in Relationship: Indian Scenario:On 23.03.2010 the Honâ€™ble SC in Khushboos case opined that a man and woman living together without marriage cannot be construed as an offence. â€œWhen two adult people want to live together what is the offence. Does it amount to an offence? Living together is not an offence. It cannot be an offence,â€ a three judge bench of Chief Justice K G Balakrishnan, Deepak Verma and B S Chuhan observed. The court said even Lord Krishna and Radha lived together according to mythology.Live in relations suffered a setback with the bar imposed by the Supreme Court in its recent judgment delivered on 17th May 2010 in a Family dispute in the matter of Bhaasthamata v R Vijeya Renganathan. The Supreme Court held that a child born out of a live-in relationship was not entitled to claim inheritance in Hindu ancestral coparcenary property. The dictum of the division bench comprising Dr B S Chavuhan and Swatanter Kumar, JJ appears to be a general law but its root of jurisdiction lie in the facts peculiar to this case. This ruling may not be accepted as a general law at all. It is only justified in this particular matter, but if applied to all live-in relations raising a presumption of marital bond; it would definitely result in gross miscarriage of justice. In S.P.S. Balasubramanyam v Suruttayan Andalli Padayachi & Ors. The Supreme Court allowed presumption of marriage u/s 114 of Evidence Act out of live-in relations and presumed that their children were legitimate. Hence, they are rightfully entitled to receive a share in ancestral property. In the instance case, Mariammal claim her brothe Muthu Reddiars property who died unmarried and intestate. Rengammal lived-in with Muthu and had children from that bond. After his death, she claimed inheritance. Earlier Rengammal had married Alagarasami Reddiars (who was alive) but they didnâ€™t live together because of undissolved marriage between them. The trial Court did not accept her live-in claim. Her first appeal was dismissed. Subsequently, the Madras High Court held the judgment in favour of live-in partner.In the cases prior to independence like A Dinohamy v Blahamy the Privy Council laid down a broad rule postulating that, where a man and a woman are proved to have lived together as a man and wife, the law will presume, unless the contrary be clearly proved, that they were living together in consequence of a valid marriage and not in a state of concubinage. After independence the first case that can be reviewed is Badri Prasad v Dy. Director of Consolidation wherein the Supreme Court recognized live-in relationship as valid marriage, putting a stop to questions raised by authorities on the 50 years of life in relationship of a couple.DivorceYou can legally file a divorce and get legal dirvorce.","Dear Sir/Madam,You may get issue a legal notice enclosing a copy of Paper Publication which should be issued in two local papers further you may following .Please give me Rank 5 if you feel my answers also helped you=======================================================Crucial Steps to Ending a Long-Term Relationship1.	Always be realistic in your relationship. | iStock.com.2.	Choose the right spot to break off the relationship. ...3.	Stay calm when talking to your partner. ...4.	Always be honest. ...5.	Stand by your decision. ...6.	Decide how you'll tell your friends and family about the breakup. ...7.	Plan out your next move. ...8.	Don't talk badly about your ex.Live-in Relationship: Indian Scenario:On 23.03.2010 the Honâ€™ble SC in Khushboos case opined that a man and woman living together without marriage cannot be construed as an offence. â€œWhen two adult people want to live together what is the offence. Does it amount to an offence? Living together is not an offence. It cannot be an offence,â€ a three judge bench of Chief Justice K G Balakrishnan, Deepak Verma and B S Chuhan observed. The court said even Lord Krishna and Radha lived together according to mythology.Live in relations suffered a setback with the bar imposed by the Supreme Court in its recent judgment delivered on 17th May 2010 in a Family dispute in the matter of Bhaasthamata v R Vijeya Renganathan. The Supreme Court held that a child born out of a live-in relationship was not entitled to claim inheritance in Hindu ancestral coparcenary property. The dictum of the division bench comprising Dr B S Chavuhan and Swatanter Kumar, JJ appears to be a general law but its root of jurisdiction lie in the facts peculiar to this case. This ruling may not be accepted as a general law at all. It is only justified in this particular matter, but if applied to all live-in relations raising a presumption of marital bond; it would definitely result in gross miscarriage of justice. In S.P.S. Balasubramanyam v Suruttayan Andalli Padayachi & Ors. The Supreme Court allowed presumption of marriage u/s 114 of Evidence Act out of live-in relations and presumed that their children were legitimate. Hence, they are rightfully entitled to receive a share in ancestral property. In the instance case, Mariammal claim her brothe Muthu Reddiars property who died unmarried and intestate. Rengammal lived-in with Muthu and had children from that bond. After his death, she claimed inheritance. Earlier Rengammal had married Alagarasami Reddiars (who was alive) but they didnâ€™t live together because of undissolved marriage between them. The trial Court did not accept her live-in claim. Her first appeal was dismissed. Subsequently, the Madras High Court held the judgment in favour of live-in partner.In the cases prior to independence like A Dinohamy v Blahamy the Privy Council laid down a broad rule postulating that, where a man and a woman are proved to have lived together as a man and wife, the law will presume, unless the contrary be clearly proved, that they were living together in consequence of a valid marriage and not in a state of concubinage. After independence the first case that can be reviewed is Badri Prasad v Dy. Director of Consolidation wherein the Supreme Court recognized live-in relationship as valid marriage, putting a stop to questions raised by authorities on the 50 years of life in relationship of a couple.DivorceYou can legally file a divorce and get legal dirvorce."
